0.683956,0.898766,0.21481,1
1.09249,1.296401,0.203911,2
1.309431,1.518763,0.209332,3
1.528472,1.741345,0.212873,4
1.749192,1.949282,0.20009,5
1.957399,2.15833,0.200931,6
2.16605,2.373569,0.207519,7
2.381319,2.584981,0.203662,8
2.592703,2.802992,0.210289,9
2.811069,3.016119,0.20505,10
3.024182,3.230526,0.206344,11
3.238432,3.448491,0.210059,12
3.456435,3.670256,0.213821,13
3.678032,3.897585,0.219553,14
3.905307,4.11795,0.212643,15
4.125702,4.334831,0.209129,16
4.343207,4.555011,0.211804,17
4.563421,4.778345,0.214924,18
4.786761,5.014972,0.228211,19
5.022668,5.239161,0.216493,20
5.246902,5.463295,0.216393,21
5.471236,5.687553,0.216317,22
5.69544,5.913489,0.218049,23
5.921522,6.13436,0.212838,24
6.141999,6.366088,0.224089,25
6.373996,6.595911,0.221915,26
6.603634,6.826287,0.222653,27
6.834177,7.046569,0.212392,28
7.054327,7.268253,0.213926,29
7.276001,7.49306,0.217059,30
7.500861,7.715164,0.214303,31
7.723134,7.934955,0.211821,32
7.9428,8.153045,0.210245,33
8.160555,8.368243,0.207688,34
8.37618,8.599048,0.222868,35
8.607232,8.811946,0.204714,36
8.819679,9.018842,0.199163,37
9.027069,9.23423,0.207161,38
9.242301,9.443806,0.201505,39
9.451914,9.653221,0.201307,40
9.661076,9.864178,0.203102,41
9.871945,10.074928,0.202983,42
10.082722,10.29145,0.208728,43
10.299244,10.508306,0.209062,44
10.516138,10.729959,0.213821,45
10.737759,10.945705,0.207946,46
10.953519,11.16412,0.210601,47
11.17191,11.381104,0.209194,48
11.389091,11.614203,0.225112,49
11.622346,11.850278,0.227932,50
11.858555,12.066951,0.208396,51
12.074867,12.288252,0.213385,52
12.296134,12.510719,0.214585,53
12.518919,12.727554,0.208635,54
12.735538,12.939301,0.203763,55
12.947027,13.154801,0.207774,56
13.162587,13.375908,0.213321,57
13.383945,13.599999,0.216054,58
13.607777,13.817938,0.210161,59
13.826366,14.042348,0.215982,60
14.050649,14.260528,0.209879,61
14.268437,14.481203,0.212766,62
14.489029,14.69549,0.206461,63
14.703275,14.912596,0.209321,64
14.920548,15.134257,0.213709,65
15.142333,15.356624,0.214291,66
15.364352,15.575528,0.211176,67
15.583366,15.79699,0.213624,68
15.804898,16.015669,0.210771,69
16.023579,16.229831,0.206252,70
16.237671,16.459566,0.221895,71
