1.966593,2.178196,0.211603,1
2.40625,2.613802,0.207552,2
7.839576,8.24568,0.406104,3
9.095349,9.496049,0.4007,4
9.511247,9.924941,0.413694,5
10.184431,10.388342,0.203911,6
10.396096,10.605076,0.20898,7
10.613072,10.840353,0.227281,8
10.848376,11.059616,0.21124,9
11.067652,11.278255,0.210603,10
11.286236,11.507432,0.221196,11
11.515323,11.723266,0.207943,12
11.961373,12.166598,0.205225,13
12.174267,12.386056,0.211789,14
12.39435,12.607184,0.212834,15
12.6156,12.830024,0.214424,16
12.838208,13.04104,0.202832,17
13.048862,13.254144,0.205282,18
13.262019,13.466573,0.204554,19
13.474338,13.680551,0.206213,20
13.688376,13.89495,0.206574,21
13.902763,14.11278,0.210017,22
