0.686525,0.900413,0.213888,1
1.076064,1.319387,0.243323,2
1.333626,1.545806,0.21218,3
1.554958,1.757239,0.202281,4
1.765052,1.96839,0.203338,5
1.976182,2.182352,0.20617,6
2.190243,2.409817,0.219574,7
2.41761,2.618246,0.200636,8
2.626009,2.825688,0.199679,9
2.833482,3.031661,0.198179,10
3.039489,3.247675,0.208186,11
3.255467,3.461957,0.20649,12
3.469826,3.673817,0.203991,13
3.681794,3.880992,0.199198,14
3.888954,4.089108,0.200154,15
4.09693,4.296082,0.199152,16
4.303973,4.507882,0.203909,17
4.515849,4.719502,0.203653,18
4.727384,4.934358,0.206974,19
4.942417,5.146227,0.20381,20
5.154136,5.357382,0.203246,21
5.365245,5.569547,0.204302,22
5.577396,5.777309,0.199913,23
5.785171,6.003131,0.21796,24
6.010977,6.215267,0.20429,25
6.223237,6.427168,0.203931,26
6.43548,6.644391,0.208911,27
6.652605,6.864304,0.211699,28
6.87276,7.081809,0.209049,29
7.089638,7.301923,0.212285,30
7.309712,7.51676,0.207048,31
7.524584,7.730225,0.205641,32
7.738549,7.942158,0.203609,33
7.949904,8.154114,0.20421,34
8.162502,8.362821,0.200319,35
8.370917,8.574772,0.203855,36
8.582627,8.781824,0.199197,37
8.789525,8.996127,0.206602,38
9.004046,9.204115,0.200069,39
9.211846,9.415421,0.203575,40
9.423308,9.637911,0.214603,41
9.646049,9.85128,0.205231,42
9.859312,10.062584,0.203272,43
10.070744,10.279737,0.208993,44
10.287899,10.491159,0.20326,45
10.498802,10.706151,0.207349,46
10.713948,10.921258,0.20731,47
10.928941,11.13878,0.209839,48
11.146586,11.355547,0.208961,49
11.363627,11.565462,0.201835,50
11.57327,11.780025,0.206755,51
11.788229,11.99524,0.207011,52
12.00312,12.212221,0.209101,53
12.220588,12.427889,0.207301,54
12.43586,12.638833,0.202973,55
12.646694,12.845928,0.199234,56
13.05886,13.251986,0.193126,57
13.475131,13.672455,0.197324,58
13.680307,14.061526,0.381219,59
14.076864,14.473923,0.397059,60
14.487567,14.875865,0.388298,61
14.890784,15.295693,0.404909,62
15.309535,15.698358,0.388823,63
16.129793,16.553993,0.4242,64
16.993077,17.438106,0.445029,65
