0.685281,0.938133,0.252852,1
1.143722,1.381783,0.238061,2
1.395135,1.629266,0.234131,3
1.638353,1.870379,0.232026,4
1.878182,2.107338,0.229156,5
2.115539,2.345769,0.23023,6
2.353737,2.587064,0.233327,7
2.594845,2.827318,0.232473,8
2.835635,3.065768,0.230133,9
3.073502,3.302342,0.22884,10
3.310137,3.539738,0.229601,11
3.547613,3.776683,0.22907,12
3.784968,4.011982,0.227014,13
4.019906,4.252711,0.232805,14
4.260807,4.488666,0.227859,15
4.49632,4.724366,0.228046,16
4.732145,4.961466,0.229321,17
4.96925,5.20401,0.23476,18
5.211732,5.445793,0.234061,19
5.45377,5.679706,0.225936,20
5.687476,5.919272,0.231796,21
5.92722,6.152116,0.224896,22
6.159895,6.386492,0.226597,23
6.394556,6.619996,0.22544,24
6.627725,6.85364,0.225915,25
6.861581,7.084863,0.223282,26
7.092583,7.313567,0.220984,27
7.321833,7.541489,0.219656,28
7.549304,7.771595,0.222291,29
7.779773,7.998936,0.219163,30
8.00673,8.234835,0.228105,31
8.242626,8.469,0.226374,32
8.477296,8.704805,0.227509,33
8.712931,8.934161,0.22123,34
8.942216,9.167992,0.225776,35
9.175975,9.392418,0.216443,36
9.40026,9.619655,0.219395,37
9.627486,9.846251,0.218765,38
9.854061,10.074367,0.220306,39
10.082217,10.312207,0.22999,40
10.3205,10.554046,0.233546,41
10.799866,11.021269,0.221403,42
11.029614,11.261948,0.232334,43
11.269715,11.493963,0.224248,44
11.501893,11.738778,0.236885,45
11.975439,12.192907,0.217468,46
12.433477,12.654485,0.221008,47
12.662435,12.893042,0.230607,48
12.900742,13.130772,0.23003,49
13.138593,13.371546,0.232953,50
13.379464,13.610587,0.231123,51
13.618632,13.854437,0.235805,52
13.862703,14.097505,0.234802,53
14.105703,14.337605,0.231902,54
14.345518,14.577334,0.231816,55
14.585631,14.818487,0.232856,56
14.826242,15.058117,0.231875,57
15.065967,15.296231,0.230264,58
15.304104,15.533954,0.22985,59
15.541744,15.774146,0.232402,60
16.026935,16.259639,0.232704,61
16.267662,16.50306,0.235398,62
16.510985,16.747678,0.236693,63
16.75539,16.993321,0.237931,64
17.001171,17.236698,0.235527,65
17.244517,17.481946,0.237429,66
17.489804,17.728813,0.239009,67
